Date,Price,Return
2-Jan-01,1283.27,0.02
3-Jan-01,1347.56,0.05
4-Jan-01,1333.34,-0.01
5-Jan-01,1298.35,-0.03
8-Jan-01,1295.86,0.00
9-Jan-01,1300.80,0.00
10-Jan-01,1313.27,0.01
11-Jan-01,1326.82,0.01
12-Jan-01,1318.55,-0.01
16-Jan-01,1326.65,0.01
17-Jan-01,1329.47,0.00
18-Jan-01,1347.97,0.01
19-Jan-01,1342.54,0.00
22-Jan-01,1342.90,0.00
23-Jan-01,1360.40,0.01
24-Jan-01,1364.30,0.00
25-Jan-01,1357.51,0.00
26-Jan-01,1354.95,0.00
29-Jan-01,1364.17,0.01
30-Jan-01,1373.73,0.01
31-Jan-01,1366.01,-0.01
1-Feb-01,1373.47,0.01
2-Feb-01,1349.47,-0.02
5-Feb-01,1354.31,0.00
6-Feb-01,1352.26,0.00
7-Feb-01,1340.89,-0.01
8-Feb-01,1332.53,-0.01
9-Feb-01,1314.76,-0.01
12-Feb-01,1330.31,0.01
13-Feb-01,1318.80,-0.01
14-Feb-01,1315.92,0.00
15-Feb-01,1326.61,0.01
16-Feb-01,1301.53,-0.02
20-Feb-01,1278.94,-0.02
21-Feb-01,1255.27,-0.02
22-Feb-01,1252.82,0.00
23-Feb-01,1245.86,-0.01
26-Feb-01,1267.65,0.02
27-Feb-01,1257.94,-0.01
28-Feb-01,1239.94,-0.01
1-Mar-01,1241.23,0.00
2-Mar-01,1234.18,-0.01
5-Mar-01,1241.41,0.01
6-Mar-01,1253.80,0.01
7-Mar-01,1261.89,0.01
8-Mar-01,1264.74,0.00
9-Mar-01,1233.42,-0.03
12-Mar-01,1180.16,-0.04
13-Mar-01,1197.66,0.01
14-Mar-01,1166.71,-0.03
15-Mar-01,1173.56,0.01
16-Mar-01,1150.53,-0.02
19-Mar-01,1170.81,0.02
20-Mar-01,1142.62,-0.02
21-Mar-01,1122.14,-0.02
22-Mar-01,1117.58,0.00
23-Mar-01,1139.83,0.02
26-Mar-01,1152.69,0.01
27-Mar-01,1182.17,0.03
28-Mar-01,1153.29,-0.02
29-Mar-01,1147.95,0.00
30-Mar-01,1160.33,0.01
2-Apr-01,1145.87,-0.01
3-Apr-01,1106.46,-0.03
4-Apr-01,1103.25,0.00
5-Apr-01,1151.44,0.04
6-Apr-01,1128.43,-0.02
9-Apr-01,1137.59,0.01
10-Apr-01,1168.38,0.03
11-Apr-01,1165.89,0.00
12-Apr-01,1183.50,0.01
16-Apr-01,1179.68,0.00
17-Apr-01,1191.81,0.01
18-Apr-01,1238.16,0.04
19-Apr-01,1253.69,0.01
20-Apr-01,1242.98,-0.01
23-Apr-01,1224.36,-0.02
24-Apr-01,1209.47,-0.01
25-Apr-01,1228.75,0.02
26-Apr-01,1234.52,0.00
27-Apr-01,1253.05,0.01
30-Apr-01,1249.46,0.00
1-May-01,1266.44,0.01
2-May-01,1267.43,0.00
3-May-01,1248.58,-0.01
4-May-01,1266.61,0.01
7-May-01,1263.51,0.00
8-May-01,1261.20,0.00
9-May-01,1255.54,0.00
10-May-01,1255.18,0.00
11-May-01,1245.67,-0.01
14-May-01,1248.92,0.00
15-May-01,1249.44,0.00
16-May-01,1284.99,0.03
17-May-01,1288.49,0.00
18-May-01,1291.96,0.00
21-May-01,1312.83,0.02
22-May-01,1309.38,0.00
23-May-01,1289.05,-0.02
24-May-01,1293.17,0.00
25-May-01,1277.89,-0.01
29-May-01,1267.93,-0.01
30-May-01,1248.08,-0.02
31-May-01,1255.82,0.01
1-Jun-01,1260.67,0.00
4-Jun-01,1267.11,0.01
5-Jun-01,1283.57,0.01
6-Jun-01,1270.03,-0.01
7-Jun-01,1276.96,0.01
8-Jun-01,1264.96,-0.01
11-Jun-01,1254.39,-0.01
12-Jun-01,1255.85,0.00
13-Jun-01,1241.60,-0.01
14-Jun-01,1219.87,-0.02
15-Jun-01,1214.36,0.00
18-Jun-01,1208.43,0.00
19-Jun-01,1212.58,0.00
20-Jun-01,1223.14,0.01
21-Jun-01,1237.04,0.01
22-Jun-01,1225.35,-0.01
25-Jun-01,1218.60,-0.01
26-Jun-01,1216.76,0.00
27-Jun-01,1211.07,0.00
28-Jun-01,1226.20,0.01
29-Jun-01,1224.38,0.00
2-Jul-01,1236.72,0.01
3-Jul-01,1234.45,0.00
5-Jul-01,1219.24,-0.01
6-Jul-01,1190.59,-0.02
9-Jul-01,1198.78,0.01
10-Jul-01,1181.52,-0.01
11-Jul-01,1180.18,0.00
12-Jul-01,1208.14,0.02
13-Jul-01,1215.68,0.01
16-Jul-01,1202.45,-0.01
17-Jul-01,1214.44,0.01
18-Jul-01,1207.71,-0.01
19-Jul-01,1215.02,0.01
20-Jul-01,1210.85,0.00
23-Jul-01,1191.03,-0.02
24-Jul-01,1171.65,-0.02
25-Jul-01,1190.49,0.02
26-Jul-01,1202.93,0.01
27-Jul-01,1205.82,0.00
30-Jul-01,1204.52,0.00
31-Jul-01,1211.23,0.01
1-Aug-01,1215.93,0.00
2-Aug-01,1220.75,0.00
3-Aug-01,1214.35,-0.01
6-Aug-01,1200.48,-0.01
7-Aug-01,1204.40,0.00
8-Aug-01,1183.53,-0.02
9-Aug-01,1183.43,0.00
10-Aug-01,1190.16,0.01
13-Aug-01,1191.29,0.00
14-Aug-01,1186.73,0.00
15-Aug-01,1178.02,-0.01
16-Aug-01,1181.66,0.00
17-Aug-01,1161.97,-0.02
20-Aug-01,1171.41,0.01
21-Aug-01,1157.26,-0.01
22-Aug-01,1165.31,0.01
23-Aug-01,1162.09,0.00
24-Aug-01,1184.93,0.02
27-Aug-01,1179.21,0.00
28-Aug-01,1161.51,-0.02
29-Aug-01,1148.56,-0.01
30-Aug-01,1129.03,-0.02
31-Aug-01,1133.58,0.00
4-Sep-01,1132.94,0.00
5-Sep-01,1131.74,0.00
6-Sep-01,1106.40,-0.02
7-Sep-01,1085.78,-0.02
10-Sep-01,1092.54,0.01
17-Sep-01,1038.77,-0.05
18-Sep-01,1032.74,-0.01
19-Sep-01,1016.10,-0.02
20-Sep-01,984.54,-0.03
21-Sep-01,965.80,-0.02
24-Sep-01,1003.45,0.04
25-Sep-01,1012.27,0.01
26-Sep-01,1007.04,-0.01
27-Sep-01,1018.61,0.01
28-Sep-01,1040.94,0.02
1-Oct-01,1038.55,0.00
2-Oct-01,1051.33,0.01
3-Oct-01,1072.28,0.02
4-Oct-01,1069.63,0.00
5-Oct-01,1071.38,0.00
8-Oct-01,1062.44,-0.01
9-Oct-01,1056.75,-0.01
10-Oct-01,1080.99,0.02
11-Oct-01,1097.43,0.02
12-Oct-01,1091.65,-0.01
15-Oct-01,1089.98,0.00
16-Oct-01,1097.54,0.01
17-Oct-01,1077.09,-0.02
18-Oct-01,1068.61,-0.01
19-Oct-01,1073.48,0.00
22-Oct-01,1089.90,0.02
23-Oct-01,1084.78,0.00
24-Oct-01,1085.20,0.00
25-Oct-01,1100.09,0.01
26-Oct-01,1104.61,0.00
29-Oct-01,1078.30,-0.02
30-Oct-01,1059.79,-0.02
31-Oct-01,1059.78,0.00
1-Nov-01,1084.10,0.02
2-Nov-01,1087.20,0.00
5-Nov-01,1102.84,0.01
6-Nov-01,1118.86,0.01
7-Nov-01,1115.80,0.00
8-Nov-01,1118.54,0.00
9-Nov-01,1120.31,0.00
12-Nov-01,1118.33,0.00
13-Nov-01,1139.09,0.02
14-Nov-01,1141.21,0.00
15-Nov-01,1142.24,0.00
16-Nov-01,1138.65,0.00
19-Nov-01,1151.06,0.01
20-Nov-01,1142.66,-0.01
21-Nov-01,1137.03,0.00
23-Nov-01,1150.34,0.01
26-Nov-01,1157.42,0.01
27-Nov-01,1149.50,-0.01
28-Nov-01,1128.52,-0.02
29-Nov-01,1140.20,0.01
30-Nov-01,1139.45,0.00
3-Dec-01,1129.90,-0.01
4-Dec-01,1144.80,0.01
5-Dec-01,1170.35,0.02
6-Dec-01,1167.10,0.00
7-Dec-01,1158.31,-0.01
10-Dec-01,1139.93,-0.02
11-Dec-01,1136.76,0.00
12-Dec-01,1137.07,0.00
13-Dec-01,1119.38,-0.02
14-Dec-01,1123.09,0.00
17-Dec-01,1134.36,0.01
18-Dec-01,1142.92,0.01
19-Dec-01,1149.56,0.01
20-Dec-01,1139.93,-0.01
21-Dec-01,1144.89,0.00
24-Dec-01,1144.65,0.00
26-Dec-01,1149.37,0.00
27-Dec-01,1157.13,0.01
28-Dec-01,1161.02,0.00
31-Dec-01,1148.08,-0.01
2-Jan-02,1154.67,0.01
3-Jan-02,1165.27,0.01
4-Jan-02,1172.51,0.01
7-Jan-02,1164.89,-0.01
8-Jan-02,1160.71,0.00
9-Jan-02,1155.14,0.00
10-Jan-02,1156.55,0.00
11-Jan-02,1145.60,-0.01
14-Jan-02,1138.41,-0.01
15-Jan-02,1146.19,0.01
16-Jan-02,1127.57,-0.02
17-Jan-02,1138.88,0.01
18-Jan-02,1127.58,-0.01
22-Jan-02,1119.31,-0.01
23-Jan-02,1128.18,0.01
24-Jan-02,1132.15,0.00
25-Jan-02,1133.28,0.00
28-Jan-02,1133.06,0.00
29-Jan-02,1100.64,-0.03
30-Jan-02,1113.57,0.01
31-Jan-02,1130.20,0.01
1-Feb-02,1122.20,-0.01
4-Feb-02,1094.44,-0.03
5-Feb-02,1090.02,0.00
6-Feb-02,1083.51,-0.01
7-Feb-02,1080.17,0.00
8-Feb-02,1096.22,0.01
11-Feb-02,1111.94,0.01
12-Feb-02,1107.50,0.00
13-Feb-02,1118.51,0.01
14-Feb-02,1116.48,0.00
15-Feb-02,1104.18,-0.01
19-Feb-02,1083.34,-0.02
20-Feb-02,1097.98,0.01
21-Feb-02,1080.95,-0.02
22-Feb-02,1089.84,0.01
25-Feb-02,1109.43,0.02
26-Feb-02,1109.38,0.00
27-Feb-02,1109.89,0.00
28-Feb-02,1106.73,0.00
1-Mar-02,1131.78,0.02
4-Mar-02,1153.84,0.02
5-Mar-02,1146.14,-0.01
6-Mar-02,1162.77,0.01
7-Mar-02,1157.54,0.00
8-Mar-02,1164.31,0.01
11-Mar-02,1168.26,0.00
12-Mar-02,1165.58,0.00
13-Mar-02,1154.09,-0.01
14-Mar-02,1153.04,0.00
15-Mar-02,1166.16,0.01
18-Mar-02,1165.55,0.00
19-Mar-02,1170.29,0.00
20-Mar-02,1151.85,-0.02
21-Mar-02,1153.59,0.00
22-Mar-02,1148.70,0.00
25-Mar-02,1131.87,-0.01
26-Mar-02,1138.49,0.01
27-Mar-02,1144.58,0.01
28-Mar-02,1147.39,0.00
1-Apr-02,1146.54,0.00
2-Apr-02,1136.76,-0.01
3-Apr-02,1125.40,-0.01
4-Apr-02,1126.34,0.00
5-Apr-02,1122.73,0.00
8-Apr-02,1125.29,0.00
9-Apr-02,1117.80,-0.01
10-Apr-02,1130.47,0.01
11-Apr-02,1103.69,-0.02
12-Apr-02,1111.01,0.01
15-Apr-02,1102.55,-0.01
16-Apr-02,1128.37,0.02
17-Apr-02,1126.07,0.00
18-Apr-02,1124.47,0.00
19-Apr-02,1125.17,0.00
22-Apr-02,1107.83,-0.02
23-Apr-02,1100.96,-0.01
24-Apr-02,1093.14,-0.01
25-Apr-02,1091.48,0.00
26-Apr-02,1076.32,-0.01
29-Apr-02,1065.45,-0.01
30-Apr-02,1076.92,0.01
1-May-02,1086.46,0.01
2-May-02,1084.56,0.00
3-May-02,1073.43,-0.01
6-May-02,1052.67,-0.02
7-May-02,1049.49,0.00
8-May-02,1088.85,0.04
9-May-02,1073.01,-0.01
10-May-02,1054.99,-0.02
13-May-02,1074.56,0.02
14-May-02,1097.28,0.02
15-May-02,1091.07,-0.01
16-May-02,1098.23,0.01
17-May-02,1106.59,0.01
20-May-02,1091.88,-0.01
21-May-02,1079.88,-0.01
22-May-02,1086.02,0.01
23-May-02,1097.08,0.01
24-May-02,1083.82,-0.01
28-May-02,1074.55,-0.01
29-May-02,1067.66,-0.01
30-May-02,1064.66,0.00
31-May-02,1067.14,0.00
3-Jun-02,1040.68,-0.03
4-Jun-02,1040.69,0.00
5-Jun-02,1049.90,0.01
6-Jun-02,1029.15,-0.02
7-Jun-02,1027.53,0.00
10-Jun-02,1030.74,0.00
11-Jun-02,1013.60,-0.02
12-Jun-02,1020.26,0.01
13-Jun-02,1009.56,-0.01
14-Jun-02,1007.27,0.00
17-Jun-02,1036.17,0.03
18-Jun-02,1037.14,0.00
19-Jun-02,1019.99,-0.02
20-Jun-02,1006.29,-0.01
21-Jun-02,989.14,-0.02
24-Jun-02,992.72,0.00
25-Jun-02,976.14,-0.02
26-Jun-02,973.53,0.00
27-Jun-02,990.64,0.02
28-Jun-02,989.82,0.00
1-Jul-02,968.65,-0.02
2-Jul-02,948.09,-0.02
3-Jul-02,953.99,0.01
5-Jul-02,989.03,0.04
8-Jul-02,976.98,-0.01
9-Jul-02,952.83,-0.03
10-Jul-02,920.47,-0.03
11-Jul-02,927.37,0.01
12-Jul-02,921.39,-0.01
15-Jul-02,917.93,0.00
16-Jul-02,900.94,-0.02
17-Jul-02,906.04,0.01
18-Jul-02,881.56,-0.03
19-Jul-02,847.75,-0.04
22-Jul-02,819.85,-0.03
23-Jul-02,797.70,-0.03
24-Jul-02,843.43,0.06
25-Jul-02,838.68,-0.01
26-Jul-02,852.84,0.02
29-Jul-02,898.96,0.05
30-Jul-02,902.78,0.00
31-Jul-02,911.62,0.01
1-Aug-02,884.66,-0.03
2-Aug-02,864.24,-0.02
5-Aug-02,834.60,-0.03
6-Aug-02,859.57,0.03
7-Aug-02,876.77,0.02
8-Aug-02,905.46,0.03
9-Aug-02,908.64,0.00
12-Aug-02,903.80,-0.01
13-Aug-02,884.21,-0.02
14-Aug-02,919.62,0.04
15-Aug-02,930.25,0.01
16-Aug-02,928.77,0.00
19-Aug-02,950.70,0.02
20-Aug-02,937.43,-0.01
21-Aug-02,949.36,0.01
22-Aug-02,962.70,0.01
23-Aug-02,940.86,-0.02
26-Aug-02,947.95,0.01
27-Aug-02,934.82,-0.01
28-Aug-02,917.87,-0.02
29-Aug-02,917.80,0.00
30-Aug-02,916.07,0.00
3-Sep-02,878.02,-0.04
4-Sep-02,893.40,0.02
5-Sep-02,879.15,-0.02
6-Sep-02,893.92,0.02
9-Sep-02,902.96,0.01
10-Sep-02,909.58,0.01
11-Sep-02,909.45,0.00
12-Sep-02,886.91,-0.03
13-Sep-02,889.81,0.00
16-Sep-02,891.10,0.00
17-Sep-02,873.52,-0.02
18-Sep-02,869.46,0.00
19-Sep-02,843.32,-0.03
20-Sep-02,845.39,0.00
23-Sep-02,833.70,-0.01
24-Sep-02,819.29,-0.02
25-Sep-02,839.66,0.02
26-Sep-02,854.95,0.02
27-Sep-02,827.37,-0.03
30-Sep-02,815.28,-0.01
1-Oct-02,847.91,0.04
2-Oct-02,827.91,-0.02
3-Oct-02,818.95,-0.01
4-Oct-02,800.58,-0.02
7-Oct-02,785.28,-0.02
8-Oct-02,798.55,0.02
9-Oct-02,776.76,-0.03
10-Oct-02,803.92,0.03
11-Oct-02,835.32,0.04
14-Oct-02,841.44,0.01
15-Oct-02,881.27,0.05
16-Oct-02,860.02,-0.02
17-Oct-02,879.20,0.02
18-Oct-02,884.39,0.01
21-Oct-02,899.72,0.02
22-Oct-02,890.16,-0.01
23-Oct-02,896.14,0.01
24-Oct-02,882.50,-0.02
25-Oct-02,897.65,0.02
28-Oct-02,890.23,-0.01
29-Oct-02,882.15,-0.01
30-Oct-02,890.71,0.01
31-Oct-02,885.76,-0.01
1-Nov-02,900.96,0.02
4-Nov-02,908.35,0.01
5-Nov-02,915.39,0.01
6-Nov-02,923.76,0.01
7-Nov-02,902.65,-0.02
8-Nov-02,894.74,-0.01
11-Nov-02,876.19,-0.02
12-Nov-02,882.95,0.01
13-Nov-02,882.53,0.00
14-Nov-02,904.27,0.02
15-Nov-02,909.83,0.01
18-Nov-02,900.36,-0.01
19-Nov-02,896.74,0.00
20-Nov-02,914.15,0.02
21-Nov-02,933.76,0.02
22-Nov-02,930.55,0.00
25-Nov-02,932.87,0.00
26-Nov-02,913.31,-0.02
27-Nov-02,938.87,0.03
29-Nov-02,936.31,0.00
2-Dec-02,934.53,0.00
3-Dec-02,920.75,-0.01
4-Dec-02,917.58,0.00
5-Dec-02,906.55,-0.01
6-Dec-02,912.23,0.01
9-Dec-02,892.00,-0.02
10-Dec-02,904.45,0.01
11-Dec-02,904.96,0.00
12-Dec-02,901.58,0.00
13-Dec-02,889.48,-0.01
16-Dec-02,910.40,0.02
17-Dec-02,902.99,-0.01
18-Dec-02,891.12,-0.01
19-Dec-02,884.25,-0.01
20-Dec-02,895.76,0.01
23-Dec-02,897.38,0.00
24-Dec-02,892.47,-0.01
26-Dec-02,889.66,0.00
27-Dec-02,875.40,-0.02
30-Dec-02,879.39,0.00
31-Dec-02,879.82,0.00
2-Jan-03,909.03,0.03
3-Jan-03,908.59,0.00
6-Jan-03,929.01,0.02
7-Jan-03,922.93,-0.01
8-Jan-03,909.93,-0.01
9-Jan-03,927.57,0.02
10-Jan-03,927.57,0.00
13-Jan-03,926.26,0.00
14-Jan-03,931.66,0.01
15-Jan-03,918.22,-0.01
16-Jan-03,914.60,0.00
17-Jan-03,901.78,-0.01
21-Jan-03,887.62,-0.02
22-Jan-03,878.36,-0.01
23-Jan-03,887.34,0.01
24-Jan-03,861.40,-0.03
27-Jan-03,847.48,-0.02
28-Jan-03,858.54,0.01
29-Jan-03,864.36,0.01
30-Jan-03,844.61,-0.02
31-Jan-03,855.70,0.01
3-Feb-03,860.32,0.01
4-Feb-03,848.20,-0.01
5-Feb-03,843.59,-0.01
6-Feb-03,838.15,-0.01
7-Feb-03,829.69,-0.01
10-Feb-03,835.97,0.01
11-Feb-03,829.20,-0.01
12-Feb-03,818.68,-0.01
13-Feb-03,817.37,0.00
14-Feb-03,834.89,0.02
18-Feb-03,851.17,0.02
19-Feb-03,845.13,-0.01
20-Feb-03,837.10,-0.01
21-Feb-03,848.17,0.01
24-Feb-03,832.58,-0.02
25-Feb-03,838.57,0.01
26-Feb-03,827.55,-0.01
27-Feb-03,837.28,0.01
28-Feb-03,841.15,0.00
3-Mar-03,834.81,-0.01
4-Mar-03,821.99,-0.02
5-Mar-03,829.85,0.01
6-Mar-03,822.10,-0.01
7-Mar-03,828.89,0.01
10-Mar-03,807.48,-0.03
11-Mar-03,800.73,-0.01
12-Mar-03,804.19,0.00
13-Mar-03,831.90,0.03
14-Mar-03,833.27,0.00
17-Mar-03,862.79,0.03
18-Mar-03,866.45,0.00
19-Mar-03,874.02,0.01
20-Mar-03,875.67,0.00
21-Mar-03,895.79,0.02
24-Mar-03,864.23,-0.04
25-Mar-03,874.74,0.01
26-Mar-03,869.95,-0.01
27-Mar-03,868.52,0.00
28-Mar-03,863.50,-0.01
31-Mar-03,848.18,-0.02
1-Apr-03,858.48,0.01
2-Apr-03,880.90,0.03
3-Apr-03,876.45,-0.01
4-Apr-03,878.85,0.00
7-Apr-03,879.93,0.00
8-Apr-03,878.29,0.00
9-Apr-03,865.99,-0.01
10-Apr-03,871.58,0.01
11-Apr-03,868.30,0.00
14-Apr-03,885.23,0.02
15-Apr-03,890.81,0.01
16-Apr-03,879.91,-0.01
17-Apr-03,893.58,0.02
21-Apr-03,892.01,0.00
22-Apr-03,911.37,0.02
23-Apr-03,919.02,0.01
24-Apr-03,911.43,-0.01
25-Apr-03,898.81,-0.01
28-Apr-03,914.84,0.02
29-Apr-03,917.84,0.00
30-Apr-03,916.92,0.00
1-May-03,916.30,0.00
2-May-03,930.08,0.01
5-May-03,926.55,0.00
6-May-03,934.39,0.01
7-May-03,929.62,-0.01
8-May-03,920.27,-0.01
9-May-03,933.41,0.01
12-May-03,945.11,0.01
13-May-03,942.30,0.00
14-May-03,939.28,0.00
15-May-03,946.67,0.01
16-May-03,944.30,0.00
19-May-03,920.77,-0.03
20-May-03,919.73,0.00
21-May-03,923.42,0.00
22-May-03,931.87,0.01
23-May-03,933.22,0.00
27-May-03,951.48,0.02
28-May-03,953.22,0.00
29-May-03,949.64,0.00
30-May-03,963.59,0.01
2-Jun-03,967.00,0.00
3-Jun-03,971.56,0.00
4-Jun-03,986.24,0.01
5-Jun-03,990.14,0.00
6-Jun-03,987.76,0.00
9-Jun-03,975.93,-0.01
10-Jun-03,984.84,0.01
11-Jun-03,997.48,0.01
12-Jun-03,998.51,0.00
13-Jun-03,988.61,-0.01
16-Jun-03,1010.74,0.02
17-Jun-03,1011.66,0.00
18-Jun-03,1010.09,0.00
19-Jun-03,994.70,-0.02
20-Jun-03,995.69,0.00
23-Jun-03,981.64,-0.01
24-Jun-03,983.45,0.00
25-Jun-03,975.32,-0.01
26-Jun-03,985.82,0.01
27-Jun-03,976.22,-0.01
30-Jun-03,974.50,0.00
1-Jul-03,982.32,0.01
2-Jul-03,993.75,0.01
3-Jul-03,985.70,-0.01
7-Jul-03,1004.42,0.02
8-Jul-03,1007.84,0.00
9-Jul-03,1002.21,-0.01
10-Jul-03,988.70,-0.01
11-Jul-03,998.14,0.01
14-Jul-03,1003.86,0.01
15-Jul-03,1000.42,0.00
16-Jul-03,994.09,-0.01
17-Jul-03,981.73,-0.01
18-Jul-03,993.32,0.01
21-Jul-03,978.80,-0.01
22-Jul-03,988.11,0.01
23-Jul-03,988.61,0.00
24-Jul-03,981.60,-0.01
25-Jul-03,998.68,0.02
28-Jul-03,996.52,0.00
29-Jul-03,989.28,-0.01
30-Jul-03,987.49,0.00
31-Jul-03,990.31,0.00
1-Aug-03,980.15,-0.01
4-Aug-03,982.82,0.00
5-Aug-03,965.46,-0.02
6-Aug-03,967.08,0.00
7-Aug-03,974.12,0.01
8-Aug-03,977.59,0.00
11-Aug-03,980.59,0.00
12-Aug-03,990.35,0.01
13-Aug-03,984.03,-0.01
14-Aug-03,990.51,0.01
15-Aug-03,990.67,0.00
18-Aug-03,999.74,0.01
19-Aug-03,1002.35,0.00
20-Aug-03,1000.30,0.00
21-Aug-03,1003.27,0.00
22-Aug-03,993.06,-0.01
25-Aug-03,993.71,0.00
26-Aug-03,996.73,0.00
27-Aug-03,996.79,0.00
28-Aug-03,1002.84,0.01
29-Aug-03,1008.01,0.01
2-Sep-03,1021.99,0.01
3-Sep-03,1026.27,0.00
4-Sep-03,1027.97,0.00
5-Sep-03,1021.39,-0.01
8-Sep-03,1031.64,0.01
9-Sep-03,1023.17,-0.01
10-Sep-03,1010.92,-0.01
